,INSEE_COM,NOM_COMMUNE,SIREN_EPCI,TacheUrb2014,Nb_Permis,Part_Permis_annules,Part_Demandeurs_MEME_COMMUN,Part_Demandeurs_MEME_EPCI,Part_Demandeurs_MEME_DEP,Part_Demandeurs_BRETAGNE,Part_Demandeurs_Ouest,Part_Demandeurs_LOINTAINS,Nouveaux_Logements,Resid_secondaire,Surface_terrains,Surface_Logements,Surface_Locaux,Surface_hotels,Surface_bureaux,Surface_commerces,Surface_artisanat,Surface_industrie,Surface_bat_agricoles,Surface_entrepots,Surface_services_publics
753,56003,Arradon,200067932,extérieur,47,2.0,38.0,53.0,79.0,89.0,89.0,11.0,109,1,34262.0,11402.0,0.0,0,0,0,0,0,0,0,0
754,56003,Arradon,200067932,intérieur,192,4.0,34.0,47.0,77.0,86.0,86.0,14.0,546,15,158678.0,52670.0,480.0,0,0,0,0,0,0,0,0
755,56003,Arradon,200067932,extérieur,19,0.0,58.0,68.0,84.0,89.0,89.0,11.0,0,0,406568.0,0.0,12070.0,1426,2594,390,0,0,7529,29,102
756,56003,Arradon,200067932,intérieur,30,0.0,50.0,67.0,83.0,90.0,90.0,10.0,8,0,38548.0,2664.0,5421.0,537,1429,879,547,0,10,774,1245
757,56004,Arzal,200027027,extérieur,1,0.0,0.0,100.0,100.0,100.0,100.0,0.0,1,0,1800.0,144.0,0.0,0,0,0,0,0,0,0,0
758,56004,Arzal,200027027,intérieur,5,0.0,40.0,80.0,80.0,100.0,100.0,0.0,6,1,4582.0,574.0,0.0,0,0,0,0,0,0,0,0
759,56004,Arzal,200027027,extérieur,7,0.0,71.0,71.0,86.0,86.0,86.0,14.0,0,0,46894.0,0.0,2649.0,0,0,0,0,153,2142,354,0
760,56004,Arzal,200027027,intérieur,1,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0,0,0.0,0.0,91.0,0,0,0,0,0,0,91,0
761,56005,Arzon,200067932,extérieur,20,5.0,15.0,25.0,30.0,50.0,60.0,40.0,20,11,33543.0,2866.0,0.0,0,0,0,0,0,0,0,0
762,56005,Arzon,200067932,intérieur,207,6.0,16.0,27.0,40.0,70.0,74.0,26.0,808,85,212284.0,62934.0,1095.0,0,0,0,0,0,0,0,0
763,56005,Arzon,200067932,extérieur,15,7.0,47.0,87.0,87.0,87.0,87.0,13.0,0,0,387912.0,363.0,4355.0,5,0,28,834,0,1652,1434,402
764,56005,Arzon,200067932,intérieur,27,7.0,26.0,56.0,56.0,70.0,81.0,19.0,3,2,78173.0,8467.0,17620.0,3177,1412,7724,1583,783,0,1578,1363
765,56007,Auray,200043123,extérieur,64,2.0,28.0,48.0,83.0,89.0,91.0,9.0,149,0,42916.0,13269.0,0.0,0,0,0,0,0,0,0,0
766,56007,Auray,200043123,intérieur,211,9.0,37.0,58.0,85.0,91.0,93.0,7.0,1033,0,259361.0,80575.0,2215.0,0,0,0,0,0,0,0,0
767,56007,Auray,200043123,extérieur,8,0.0,25.0,25.0,62.0,88.0,88.0,12.0,0,0,27692.0,0.0,4055.0,0,3409,604,0,0,0,0,42
768,56007,Auray,200043123,intérieur,47,4.0,40.0,66.0,94.0,94.0,96.0,4.0,1,0,417962.0,10306.0,21074.0,119,5061,5178,3534,1189,190,1335,4468
769,56008,Baden,200067932,extérieur,136,3.0,37.0,55.0,74.0,84.0,86.0,14.0,239,9,244138.0,29399.0,0.0,0,0,0,0,0,0,0,0
770,56008,Baden,200067932,intérieur,264,6.0,37.0,56.0,79.0,88.0,90.0,10.0,342,17,329399.0,44451.0,52.0,0,0,0,0,0,0,0,0
771,56008,Baden,200067932,extérieur,31,10.0,35.0,52.0,81.0,90.0,90.0,10.0,0,0,782440.0,0.0,11784.0,119,1161,538,3799,1232,1658,1559,1718
772,56008,Baden,200067932,intérieur,29,3.0,52.0,76.0,79.0,86.0,90.0,10.0,5,0,436863.0,1023.0,5332.0,381,159,335,725,92,2181,1296,163
773,56009,Bangor,245600465,extérieur,43,21.0,21.0,33.0,51.0,67.0,70.0,30.0,47,22,82941.0,5405.0,100.0,0,0,0,0,0,0,0,0
774,56009,Bangor,245600465,intérieur,68,15.0,16.0,26.0,38.0,43.0,46.0,54.0,76,32,59506.0,7092.0,146.0,0,0,0,0,0,0,0,0
775,56009,Bangor,245600465,extérieur,7,14.0,14.0,57.0,57.0,100.0,100.0,0.0,0,0,38762.0,188.0,804.0,0,100,0,0,20,411,0,273
776,56009,Bangor,245600465,intérieur,3,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0,0,1864.0,110.0,165.0,0,96,50,0,0,0,19,0
777,56013,Belz,200043123,extérieur,117,2.0,21.0,51.0,73.0,81.0,82.0,18.0,122,7,133830.0,14726.0,0.0,0,0,0,0,0,0,0,0
778,56013,Belz,200043123,intérieur,182,6.0,28.0,61.0,72.0,86.0,86.0,14.0,298,13,248148.0,29217.0,174.0,0,0,0,0,0,0,0,0
779,56013,Belz,200043123,extérieur,11,0.0,9.0,45.0,64.0,82.0,82.0,18.0,2,0,103356.0,165.0,7159.0,89,248,5589,343,848,0,0,42
780,56013,Belz,200043123,intérieur,20,15.0,30.0,45.0,85.0,95.0,95.0,5.0,2,1,85868.0,622.0,7605.0,0,862,4083,777,37,13,1656,177
781,56018,Billiers,200027027,extérieur,77,0.0,12.0,35.0,57.0,74.0,79.0,21.0,86,23,95924.0,8992.0,0.0,0,0,0,0,0,0,0,0
782,56018,Billiers,200027027,intérieur,54,0.0,13.0,41.0,61.0,81.0,87.0,13.0,55,8,17747.0,6173.0,0.0,0,0,0,0,0,0,0,0
783,56018,Billiers,200027027,extérieur,2,0.0,50.0,50.0,100.0,100.0,100.0,0.0,0,0,929.0,0.0,511.0,0,0,108,292,7,0,104,0
784,56018,Billiers,200027027,intérieur,5,0.0,60.0,80.0,80.0,80.0,100.0,0.0,1,0,3264.0,159.0,555.0,220,11,0,324,0,0,0,0
785,56021,Brandérion,200042174,extérieur,1,0.0,100.0,100.0,100.0,100.0,100.0,0.0,1,0,1225.0,163.0,0.0,0,0,0,0,0,0,0,0
786,56021,Brandérion,200042174,intérieur,1,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1,0,1319.0,69.0,0.0,0,0,0,0,0,0,0,0
787,56021,Brandérion,200042174,extérieur,3,0.0,33.0,33.0,67.0,67.0,67.0,33.0,0,0,158543.0,0.0,3578.0,0,553,0,0,0,586,2429,10
788,56021,Brandérion,200042174,intérieur,1,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0,0,2000.0,0.0,402.0,0,66,336,0,0,0,0,0
789,56023,Brech,200043123,extérieur,163,6.0,23.0,71.0,90.0,97.0,97.0,3.0,210,3,298619.0,21531.0,0.0,0,0,0,0,0,0,0,0
790,56023,Brech,200043123,intérieur,266,6.0,27.0,77.0,91.0,93.0,94.0,6.0,311,6,294419.0,34658.0,5357.0,0,0,0,0,0,0,0,0
791,56023,Brech,200043123,extérieur,40,5.0,48.0,62.0,82.0,90.0,92.0,8.0,4,1,983954.0,444.0,37871.0,0,8269,0,1405,6307,5653,13732,2505
792,56023,Brech,200043123,intérieur,34,0.0,47.0,65.0,76.0,91.0,94.0,6.0,3,0,408280.0,815.0,17732.0,0,1436,4584,193,0,780,3282,7457
793,56030,Camoël,244400610,extérieur,53,8.0,2.0,23.0,49.0,81.0,87.0,13.0,56,9,44589.0,5570.0,333.0,0,0,0,0,0,0,0,0
794,56030,Camoël,244400610,intérieur,43,7.0,7.0,33.0,58.0,88.0,88.0,12.0,51,3,35330.0,5126.0,0.0,0,0,0,0,0,0,0,0
795,56030,Camoël,244400610,extérieur,6,17.0,0.0,0.0,100.0,100.0,100.0,0.0,0,0,38973.0,175.0,2467.0,0,0,348,120,0,1999,0,0
796,56030,Camoël,244400610,intérieur,1,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,0,882.0,74.0,0.0,0,0,0,0,0,0,0,0
797,56034,Carnac,200043123,extérieur,42,2.0,33.0,62.0,71.0,76.0,79.0,21.0,88,4,61745.0,10380.0,831.0,0,0,0,0,0,0,0,0
798,56034,Carnac,200043123,intérieur,206,4.0,33.0,52.0,58.0,73.0,76.0,24.0,483,19,237315.0,47741.0,637.0,0,0,0,0,0,0,0,0
799,56034,Carnac,200043123,extérieur,32,6.0,62.0,88.0,97.0,97.0,100.0,0.0,1,0,327725.0,268.0,14929.0,0,1620,3269,3672,1701,3176,821,670
800,56034,Carnac,200043123,intérieur,49,4.0,41.0,71.0,78.0,92.0,92.0,8.0,5,1,231014.0,1523.0,5102.0,94,412,1341,567,920,300,1422,46
801,56036,Caudan,200042174,extérieur,51,8.0,22.0,76.0,98.0,100.0,100.0,0.0,100,0,40243.0,9747.0,234.0,0,0,0,0,0,0,0,0
802,56036,Caudan,200042174,intérieur,125,3.0,27.0,89.0,97.0,99.0,99.0,1.0,147,2,90650.0,17958.0,0.0,0,0,0,0,0,0,0,0
803,56036,Caudan,200042174,extérieur,20,5.0,25.0,60.0,75.0,85.0,85.0,15.0,1,0,231571.0,2587.0,30342.0,0,9657,5484,5184,30,115,5220,4652
804,56036,Caudan,200042174,intérieur,40,8.0,30.0,62.0,82.0,92.0,98.0,2.0,22,0,365464.0,1398.0,30593.0,0,8073,1228,3944,335,0,16392,621
805,56046,Crach,200043123,extérieur,159,4.0,6.0,64.0,82.0,89.0,91.0,9.0,216,5,110565.0,22566.0,0.0,0,0,0,0,0,0,0,0
806,56046,Crach,200043123,intérieur,135,7.0,16.0,73.0,85.0,91.0,93.0,7.0,144,11,110618.0,18368.0,58.0,0,0,0,0,0,0,0,0
807,56046,Crach,200043123,extérieur,23,9.0,13.0,65.0,91.0,100.0,100.0,0.0,1,0,1428911.0,222.0,14896.0,211,1750,526,4674,0,5297,2429,9
808,56046,Crach,200043123,intérieur,29,0.0,21.0,66.0,69.0,86.0,86.0,14.0,0,0,166840.0,81.0,7639.0,0,163,472,1387,1598,482,2059,1478
809,56052,Damgan,200027027,extérieur,64,2.0,28.0,36.0,53.0,78.0,80.0,20.0,68,15,233280.0,7728.0,207.0,0,0,0,0,0,0,0,0
810,56052,Damgan,200027027,intérieur,226,4.0,19.0,27.0,52.0,75.0,79.0,21.0,365,67,184249.0,37166.0,1825.0,0,0,0,0,0,0,0,0
811,56052,Damgan,200027027,extérieur,7,0.0,29.0,71.0,86.0,86.0,86.0,14.0,1,0,110341.0,326.0,1699.0,0,94,366,0,0,647,571,21
812,56052,Damgan,200027027,intérieur,20,0.0,50.0,65.0,80.0,90.0,95.0,5.0,2,0,121332.0,1735.0,8838.0,0,154,1406,537,0,4064,579,2098
813,56054,Erdeven,200043123,extérieur,170,2.0,23.0,58.0,76.0,87.0,91.0,9.0,236,22,207067.0,23933.0,0.0,0,0,0,0,0,0,0,0
814,56054,Erdeven,200043123,intérieur,298,4.0,29.0,57.0,68.0,79.0,81.0,19.0,415,51,318745.0,43599.0,1053.0,0,0,0,0,0,0,0,0
815,56054,Erdeven,200043123,extérieur,20,0.0,50.0,65.0,90.0,95.0,95.0,5.0,3,1,377538.0,283.0,4343.0,0,160,63,1062,5,1913,1050,90
816,56054,Erdeven,200043123,intérieur,31,0.0,55.0,77.0,81.0,90.0,90.0,10.0,4,0,111309.0,3186.0,3192.0,0,149,1353,286,383,0,68,953
817,56055,Étel,200043123,extérieur,59,7.0,17.0,34.0,59.0,81.0,88.0,12.0,84,14,34939.0,7922.0,0.0,0,0,0,0,0,0,0,0
818,56055,Étel,200043123,intérieur,76,5.0,34.0,57.0,68.0,76.0,76.0,24.0,154,12,56792.0,15032.0,82.0,0,0,0,0,0,0,0,0
819,56055,Étel,200043123,extérieur,6,0.0,17.0,50.0,67.0,83.0,83.0,17.0,5,1,7691.0,666.0,380.0,0,0,0,380,0,0,0,0
820,56055,Étel,200043123,intérieur,11,0.0,55.0,55.0,64.0,73.0,82.0,18.0,4,4,53404.0,572.0,2140.0,1048,242,0,0,0,375,437,38
821,56062,Gâvres,200042174,extérieur,6,0.0,33.0,100.0,100.0,100.0,100.0,0.0,15,0,1715.0,1418.0,0.0,0,0,0,0,0,0,0,0
822,56062,Gâvres,200042174,intérieur,14,7.0,29.0,50.0,57.0,79.0,79.0,21.0,19,2,3575.0,1873.0,0.0,0,0,0,0,0,0,0,0
823,56062,Gâvres,200042174,intérieur,2,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1,1,286.0,172.0,278.0,0,278,0,0,0,0,0,0
824,56069,Groix,200042174,extérieur,39,13.0,28.0,38.0,41.0,56.0,59.0,41.0,77,12,67303.0,7136.0,555.0,0,0,0,0,0,0,0,0
825,56069,Groix,200042174,intérieur,161,7.0,39.0,59.0,68.0,75.0,76.0,24.0,176,66,93514.0,16498.0,0.0,0,0,0,0,0,0,0,0
826,56069,Groix,200042174,extérieur,13,8.0,69.0,85.0,85.0,85.0,85.0,15.0,2,1,97528.0,972.0,5784.0,0,125,120,0,532,3928,339,740
827,56069,Groix,200042174,intérieur,25,8.0,60.0,76.0,84.0,92.0,92.0,8.0,5,3,22605.0,509.0,5653.0,0,105,117,1193,0,95,733,3410
828,56078,Guidel,200042174,extérieur,275,7.0,43.0,77.0,81.0,95.0,95.0,5.0,513,4,283222.0,50685.0,890.0,0,0,0,0,0,0,0,0
829,56078,Guidel,200042174,intérieur,278,5.0,46.0,79.0,90.0,97.0,97.0,3.0,742,7,504481.0,66996.0,2771.0,0,0,0,0,0,0,0,0
830,56078,Guidel,200042174,extérieur,39,8.0,41.0,74.0,77.0,90.0,90.0,10.0,2,1,442353.0,2135.0,23017.0,0,817,815,8501,1483,2375,7034,1992
831,56078,Guidel,200042174,intérieur,35,0.0,51.0,60.0,69.0,83.0,83.0,17.0,50,1,462586.0,10017.0,7839.0,31,628,4949,728,872,153,72,406
832,56083,Hennebont,200042174,extérieur,13,8.0,23.0,69.0,85.0,92.0,92.0,8.0,117,0,37008.0,8028.0,1065.0,0,0,0,0,0,0,0,0
833,56083,Hennebont,200042174,intérieur,28,0.0,21.0,86.0,93.0,93.0,93.0,7.0,226,0,47723.0,15459.0,0.0,0,0,0,0,0,0,0,0
834,56083,Hennebont,200042174,extérieur,10,0.0,20.0,50.0,90.0,90.0,90.0,10.0,0,0,100753.0,6684.0,15768.0,828,2361,1065,729,4523,71,2741,3450
835,56083,Hennebont,200042174,intérieur,22,14.0,45.0,59.0,77.0,95.0,95.0,5.0,0,0,234147.0,0.0,6657.0,0,196,0,1665,430,0,2001,2365
836,56084,Le Hézo,200067932,extérieur,58,3.0,16.0,53.0,86.0,95.0,95.0,5.0,64,0,49146.0,6938.0,0.0,0,0,0,0,0,0,0,0
837,56084,Le Hézo,200067932,intérieur,33,6.0,21.0,58.0,82.0,94.0,94.0,6.0,33,2,22765.0,3634.0,0.0,0,0,0,0,0,0,0,0
838,56084,Le Hézo,200067932,extérieur,6,0.0,50.0,83.0,100.0,100.0,100.0,0.0,1,0,56455.0,96.0,1621.0,0,336,264,524,0,497,0,0
839,56084,Le Hézo,200067932,intérieur,7,14.0,29.0,57.0,86.0,86.0,86.0,14.0,1,0,9134.0,122.0,1088.0,0,118,384,380,0,0,206,0
840,56085,Hœdic,200043123,extérieur,4,0.0,100.0,100.0,75.0,75.0,75.0,25.0,8,0,407146.0,1083.0,0.0,0,0,0,0,0,0,0,0
841,56085,Hœdic,200043123,intérieur,1,0.0,100.0,100.0,100.0,100.0,100.0,0.0,1,0,1108.0,156.0,0.0,0,0,0,0,0,0,0,0
842,56085,Hœdic,200043123,extérieur,2,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0,45904.0,0.0,278.0,0,139,0,0,0,0,0,139
843,56085,Hœdic,200043123,intérieur,2,0.0,100.0,100.0,50.0,50.0,50.0,50.0,0,0,686.0,0.0,171.0,0,0,0,0,0,0,0,171
844,56086,Île-d'Houat,200043123,extérieur,4,25.0,25.0,25.0,75.0,75.0,75.0,25.0,5,2,2451.0,507.0,0.0,0,0,0,0,0,0,0,0
845,56086,Île-d'Houat,200043123,intérieur,23,0.0,22.0,35.0,57.0,70.0,74.0,26.0,27,13,7934.0,2578.0,0.0,0,0,0,0,0,0,0,0
846,56086,Île-d'Houat,200043123,extérieur,3,0.0,0.0,33.0,67.0,67.0,67.0,33.0,0,0,13722.0,0.0,96.0,0,0,0,0,0,20,0,76
847,56086,Île-d'Houat,200043123,intérieur,1,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,1,455.0,193.0,0.0,0,0,0,0,0,0,0,0
848,56087,Île-aux-Moines,200067932,extérieur,7,14.0,0.0,14.0,86.0,86.0,86.0,14.0,8,0,9957.0,830.0,0.0,0,0,0,0,0,0,0,0
849,56087,Île-aux-Moines,200067932,intérieur,55,5.0,0.0,5.0,53.0,69.0,73.0,27.0,81,17,47346.0,8790.0,0.0,0,0,0,0,0,0,0,0
850,56087,Île-aux-Moines,200067932,extérieur,17,0.0,0.0,24.0,94.0,100.0,100.0,0.0,0,0,10191.0,0.0,2486.0,90,0,0,2018,0,187,0,191
851,56087,Île-aux-Moines,200067932,intérieur,14,29.0,0.0,43.0,100.0,100.0,100.0,0.0,1,0,9571.0,277.0,1541.0,0,0,0,1268,0,273,0,0
852,56088,Île-d'Arz,200067932,extérieur,18,0.0,0.0,22.0,61.0,78.0,89.0,11.0,25,7,26195.0,2324.0,0.0,0,0,0,0,0,0,0,0
853,56088,Île-d'Arz,200067932,intérieur,46,7.0,0.0,11.0,39.0,65.0,72.0,28.0,55,25,30583.0,5747.0,500.0,0,0,0,0,0,0,0,0
854,56088,Île-d'Arz,200067932,extérieur,3,0.0,0.0,33.0,100.0,100.0,100.0,0.0,0,0,41645.0,0.0,1956.0,0,18,0,0,0,1938,0,0
855,56088,Île-d'Arz,200067932,intérieur,7,0.0,0.0,29.0,86.0,86.0,86.0,14.0,3,0,7277.0,582.0,792.0,0,0,20,91,0,48,26,607
856,56094,Kervignac,245600440,extérieur,341,3.0,19.0,24.0,91.0,98.0,98.0,2.0,437,1,2146593.0,40818.0,0.0,0,0,0,0,0,0,0,0
857,56094,Kervignac,245600440,intérieur,93,0.0,32.0,38.0,96.0,98.0,99.0,1.0,105,0,96096.0,11777.0,0.0,0,0,0,0,0,0,0,0
858,56094,Kervignac,245600440,extérieur,25,4.0,44.0,64.0,96.0,100.0,100.0,0.0,6,0,423348.0,624.0,6826.0,0,332,64,1589,572,3328,814,127
859,56094,Kervignac,245600440,intérieur,17,12.0,41.0,53.0,76.0,88.0,94.0,6.0,1,0,178342.0,135.0,7788.0,0,88,893,2374,1705,1110,274,1344
860,56096,Landaul,200043123,extérieur,103,5.0,11.0,75.0,95.0,96.0,96.0,4.0,108,5,76242.0,11095.0,0.0,0,0,0,0,0,0,0,0
861,56096,Landaul,200043123,intérieur,92,2.0,26.0,82.0,92.0,93.0,93.0,7.0,106,1,108936.0,12002.0,77.0,0,0,0,0,0,0,0,0
862,56096,Landaul,200043123,extérieur,11,0.0,36.0,91.0,100.0,100.0,100.0,0.0,0,0,169101.0,0.0,4214.0,0,225,9,1510,0,991,1253,226
863,56096,Landaul,200043123,intérieur,13,15.0,62.0,77.0,85.0,85.0,92.0,8.0,0,0,370830.0,37.0,12944.0,139,159,0,469,6693,4958,0,526
864,56097,Landévant,200043123,extérieur,152,7.0,26.0,58.0,95.0,97.0,97.0,3.0,162,5,176358.0,16481.0,0.0,0,0,0,0,0,0,0,0
865,56097,Landévant,200043123,intérieur,116,6.0,37.0,64.0,93.0,97.0,97.0,3.0,159,2,90690.0,14931.0,0.0,0,0,0,0,0,0,0,0
866,56097,Landévant,200043123,extérieur,12,17.0,33.0,58.0,83.0,92.0,92.0,8.0,1,0,224877.0,95.0,17303.0,0,5946,1233,1614,6407,371,839,893
867,56097,Landévant,200043123,intérieur,9,0.0,44.0,89.0,100.0,100.0,100.0,0.0,2,0,12541.0,187.0,1232.0,0,192,28,853,114,0,45,0
868,56098,Lanester,200042174,extérieur,101,9.0,19.0,81.0,91.0,99.0,99.0,1.0,314,2,133049.0,26171.0,0.0,0,0,0,0,0,0,0,0
869,56098,Lanester,200042174,intérieur,208,8.0,32.0,78.0,88.0,98.0,98.0,2.0,685,3,172479.0,55569.0,2326.0,0,0,0,0,0,0,0,0
870,56098,Lanester,200042174,extérieur,20,0.0,30.0,70.0,90.0,100.0,100.0,0.0,6,0,1581134.0,327.0,28307.0,0,3495,5564,1052,9738,2950,3383,2125
871,56098,Lanester,200042174,intérieur,78,0.0,24.0,69.0,76.0,86.0,88.0,12.0,9,0,6597572.0,16477.0,59841.0,40,7376,14835,839,11689,720,9506,14836
872,56101,Languidic,200042174,extérieur,3,0.0,33.0,67.0,100.0,100.0,100.0,0.0,3,0,28605.0,526.0,0.0,0,0,0,0,0,0,0,0
873,56101,Languidic,200042174,intérieur,8,0.0,38.0,62.0,100.0,100.0,100.0,0.0,9,0,5842.0,1100.0,0.0,0,0,0,0,0,0,0,0
874,56101,Languidic,200042174,extérieur,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,16253.0,0.0,18.0,0,0,0,0,0,0,0,18
875,56101,Languidic,200042174,intérieur,1,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0,0,60680.0,0.0,383.0,0,0,0,0,0,383,0,0
876,56106,Larmor-Baden,200067932,extérieur,3,0.0,0.0,0.0,67.0,100.0,100.0,0.0,3,1,3487.0,441.0,0.0,0,0,0,0,0,0,0,0
877,56106,Larmor-Baden,200067932,intérieur,55,2.0,11.0,20.0,55.0,69.0,73.0,27.0,97,10,117854.0,12915.0,1644.0,0,0,0,0,0,0,0,0
878,56106,Larmor-Baden,200067932,intérieur,11,0.0,18.0,73.0,91.0,91.0,91.0,9.0,4,0,73942.0,2331.0,1749.0,0,8,91,0,8,1577,7,58
879,56107,Larmor-Plage,200042174,extérieur,32,12.0,6.0,41.0,62.0,78.0,84.0,16.0,212,0,29984.0,16227.0,9758.0,0,0,0,0,0,0,0,0
880,56107,Larmor-Plage,200042174,intérieur,154,9.0,29.0,65.0,82.0,93.0,93.0,7.0,458,9,58057.0,43559.0,2075.0,0,0,0,0,0,0,0,0
881,56107,Larmor-Plage,200042174,extérieur,14,7.0,29.0,64.0,93.0,93.0,100.0,0.0,0,0,18451.0,1123.0,18020.0,9615,3499,1720,285,0,1290,1468,143
882,56107,Larmor-Plage,200042174,intérieur,34,3.0,15.0,53.0,82.0,88.0,88.0,12.0,54,1,187276.0,10702.0,16115.0,22,3031,7305,1252,0,60,1590,2855
883,56109,Lauzach,245614383,extérieur,5,0.0,20.0,20.0,100.0,100.0,100.0,0.0,5,0,7692.0,721.0,0.0,0,0,0,0,0,0,0,0
884,56109,Lauzach,245614383,intérieur,7,0.0,0.0,0.0,100.0,100.0,100.0,0.0,7,0,5997.0,801.0,0.0,0,0,0,0,0,0,0,0
885,56109,Lauzach,245614383,extérieur,2,0.0,50.0,50.0,100.0,100.0,100.0,0.0,0,0,65960.0,0.0,643.0,0,0,0,0,0,643,0,0
886,56109,Lauzach,245614383,intérieur,1,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0,0,2190.0,0.0,129.0,0,0,0,0,0,129,0,0
887,56114,Locmaria,245600465,extérieur,33,15.0,36.0,45.0,52.0,61.0,64.0,36.0,35,14,132554.0,3736.0,0.0,0,0,0,0,0,0,0,0
888,56114,Locmaria,245600465,intérieur,64,11.0,33.0,36.0,45.0,52.0,56.0,44.0,66,24,68266.0,6483.0,0.0,0,0,0,0,0,0,0,0
889,56114,Locmaria,245600465,extérieur,6,0.0,100.0,100.0,100.0,100.0,100.0,0.0,1,0,12460.0,178.0,70.0,0,0,27,0,0,0,0,16
890,56114,Locmaria,245600465,intérieur,7,0.0,57.0,57.0,57.0,57.0,57.0,43.0,2,2,5992.0,177.0,194.0,0,0,0,0,0,0,186,8
891,56116,Locmariaquer,200043123,extérieur,38,5.0,29.0,50.0,55.0,74.0,79.0,21.0,48,14,65644.0,5214.0,0.0,0,0,0,0,0,0,0,0
892,56116,Locmariaquer,200043123,intérieur,76,4.0,25.0,38.0,45.0,55.0,61.0,39.0,93,25,92071.0,11011.0,529.0,0,0,0,0,0,0,0,0
893,56116,Locmariaquer,200043123,extérieur,19,16.0,53.0,79.0,89.0,89.0,89.0,11.0,4,0,39290.0,447.0,2020.0,0,223,0,714,297,384,401,1
894,56116,Locmariaquer,200043123,intérieur,17,0.0,47.0,76.0,88.0,94.0,94.0,6.0,7,0,129060.0,1404.0,1270.0,0,452,177,0,0,143,304,194
895,56118,Locmiquélic,200042174,extérieur,18,11.0,22.0,67.0,94.0,100.0,100.0,0.0,58,0,58938.0,5083.0,0.0,0,0,0,0,0,0,0,0
896,56118,Locmiquélic,200042174,intérieur,78,6.0,22.0,59.0,74.0,90.0,90.0,10.0,140,2,65573.0,13776.0,128.0,0,0,0,0,0,0,0,0
897,56118,Locmiquélic,200042174,intérieur,11,9.0,36.0,64.0,64.0,73.0,73.0,27.0,4,1,9698.0,1243.0,2339.0,0,26,1640,298,0,0,0,375
898,56119,Locoal-Mendon,200043123,extérieur,105,5.0,17.0,64.0,84.0,87.0,89.0,11.0,117,9,109388.0,12581.0,0.0,0,0,0,0,0,0,0,0
899,56119,Locoal-Mendon,200043123,intérieur,99,7.0,23.0,77.0,89.0,92.0,93.0,7.0,101,2,69741.0,11684.0,64.0,0,0,0,0,0,0,0,0
900,56119,Locoal-Mendon,200043123,extérieur,22,0.0,41.0,45.0,77.0,86.0,91.0,9.0,3,0,451903.0,301.0,9248.0,0,302,0,37,52,8773,0,84
901,56119,Locoal-Mendon,200043123,intérieur,21,0.0,57.0,76.0,86.0,95.0,95.0,5.0,1,0,142518.0,163.0,3388.0,0,156,199,521,1,1618,124,769
902,56121,Lorient,200042174,extérieur,29,3.0,76.0,90.0,97.0,100.0,100.0,0.0,40,1,39239.0,4264.0,0.0,0,0,0,0,0,0,0,0
903,56121,Lorient,200042174,intérieur,198,11.0,40.0,74.0,80.0,92.0,93.0,7.0,2636,5,406335.0,171170.0,18854.0,0,0,0,0,0,0,0,0
904,56121,Lorient,200042174,extérieur,25,8.0,24.0,56.0,60.0,68.0,92.0,8.0,0,0,882629.0,0.0,53821.0,2305,12486,2000,5629,12742,1953,8006,8700
905,56121,Lorient,200042174,intérieur,154,3.0,42.0,68.0,73.0,92.0,95.0,5.0,0,0,3411026.0,73601.0,94717.0,2466,31264,12020,4524,10272,0,10088,24083
906,56130,Merlevenez,245600440,extérieur,93,0.0,22.0,37.0,86.0,90.0,92.0,8.0,99,3,1135429.0,9306.0,1088.0,0,0,0,0,0,0,0,0
907,56130,Merlevenez,245600440,intérieur,50,6.0,30.0,46.0,100.0,100.0,100.0,0.0,52,0,133068.0,5702.0,239.0,0,0,0,0,0,0,0,0
908,56130,Merlevenez,245600440,extérieur,41,0.0,54.0,59.0,93.0,98.0,100.0,0.0,7,0,1050501.0,968.0,15375.0,0,394,72,1805,0,7468,4550,1086
909,56130,Merlevenez,245600440,intérieur,21,0.0,57.0,57.0,81.0,90.0,90.0,10.0,1,0,219613.0,273.0,3587.0,0,560,0,753,0,416,1289,569
910,56143,Muzillac,200027027,extérieur,119,1.0,44.0,58.0,83.0,92.0,93.0,7.0,150,3,663437.0,16121.0,571.0,0,0,0,0,0,0,0,0
911,56143,Muzillac,200027027,intérieur,182,5.0,41.0,57.0,77.0,86.0,88.0,12.0,407,2,245043.0,35940.0,4197.0,0,0,0,0,0,0,0,0
912,56143,Muzillac,200027027,extérieur,21,5.0,48.0,67.0,86.0,95.0,100.0,0.0,3,0,407308.0,908.0,14472.0,0,345,1154,0,1078,11835,60,0
913,56143,Muzillac,200027027,intérieur,17,6.0,35.0,65.0,88.0,88.0,94.0,6.0,12,0,36310.0,7462.0,5375.0,0,837,464,143,0,2202,764,844
